Date,Station,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,month,year,week,YearWeek,rh,daily_Tavg_lag_1,daily_Tavg_lag_2,daily_Tavg_lag_3,daily_Tavg_lag_4,daily_Tavg_lag_5,daily_rh_lag_1,daily_rh_lag_2,daily_rh_lag_3,daily_rh_lag_4,daily_rh_lag_5,weekly_Tavg_lag_1,weekly_Tavg_lag_2,weekly_Tavg_lag_3,weekly_Tavg_lag_4,weekly_Tavg_lag_5,weekly_rh_lag_1,weekly_rh_lag_2,weekly_rh_lag_3,weekly_rh_lag_4,weekly_rh_lag_5,weekly_precip_lag_1,weekly_precip_lag_2,weekly_precip_lag_3,weekly_precip_lag_4,weekly_precip_lag_5,weekly_StnPressure_lag_1,weekly_StnPressure_lag_2,weekly_StnPressure_lag_3,weekly_StnPressure_lag_4,weekly_StnPressure_lag_5,weekly_SeaLevel_lag_1,weekly_SeaLevel_lag_2,weekly_SeaLevel_lag_3,weekly_SeaLevel_lag_4,weekly_SeaLevel_lag_5
2010-09-06,1,82,66,74.0, 7,52,61,0, 9,0522,1819, ,0.1,29.12,29.83,14.2,20,14.9,9,2010,36,201036,46.14660406804829,62.5,59.5,63.0,74.0,76.0,63.62419562136291,56.448054311260464,67.31731330492019,81.56373805333678,76.29328958738,71.42857142857143,73.85714285714286,75.42857142857143,80.64285714285714,75.35714285714286,66.64179035608844,57.60595698769065,64.56100363901496,67.81865671174884,73.16995748174577,0.2885714285714286,0.014285714285714287,0.08,0.07142857142857142,0.13428571428571429,29.22,29.37,29.247142857142855,29.154285714285713,29.184285714285714,29.94142857142857,30.087142857142855,29.957142857142856,29.857142857142858,29.895714285714288
2010-09-07,1,77,58,67.5, 1,49,58,0, 3,0523,1817, ,0.0,29.21,29.9,17.4,25,18.8,9,2010,36,201036,51.49923028649233,74.0,62.5,59.5,63.0,74.0,46.14660406804829,63.62419562136291,56.448054311260464,67.31731330492019,81.56373805333678,71.42857142857143,73.85714285714286,75.42857142857143,80.64285714285714,75.35714285714286,66.64179035608844,57.60595698769065,64.56100363901496,67.81865671174884,73.16995748174577,0.2885714285714286,0.014285714285714287,0.08,0.07142857142857142,0.13428571428571429,29.22,29.37,29.247142857142855,29.154285714285713,29.184285714285714,29.94142857142857,30.087142857142855,29.957142857142856,29.857142857142858,29.895714285714288
2010-09-08,1,71,51,61.0,-5,48,54,4, 0,0524,1815, ,0.0,29.39,30.09,3.9,32,6.5,9,2010,36,201036,62.2596697053968,67.5,74.0,62.5,59.5,63.0,51.49923028649233,46.14660406804829,63.62419562136291,56.448054311260464,67.31731330492019,71.42857142857143,73.85714285714286,75.42857142857143,80.64285714285714,75.35714285714286,66.64179035608844,57.60595698769065,64.56100363901496,67.81865671174884,73.16995748174577,0.2885714285714286,0.014285714285714287,0.08,0.07142857142857142,0.13428571428571429,29.22,29.37,29.247142857142855,29.154285714285713,29.184285714285714,29.94142857142857,30.087142857142855,29.957142857142856,29.857142857142858,29.895714285714288
2010-09-09,1,67,50,58.5,-7,49,54,6, 0,0525,1814, ,0.0,29.36,30.09,5.7,3,6.5,9,2010,36,201036,70.65372013518243,61.0,67.5,74.0,62.5,59.5,62.2596697053968,51.49923028649233,46.14660406804829,63.62419562136291,56.448054311260464,71.42857142857143,73.85714285714286,75.42857142857143,80.64285714285714,75.35714285714286,66.64179035608844,57.60595698769065,64.56100363901496,67.81865671174884,73.16995748174577,0.2885714285714286,0.014285714285714287,0.08,0.07142857142857142,0.13428571428571429,29.22,29.37,29.247142857142855,29.154285714285713,29.184285714285714,29.94142857142857,30.087142857142855,29.957142857142856,29.857142857142858,29.895714285714288
2010-09-10,1,72,55,63.5,-2,51,58,1, 0,0526,1812, ,0.0,29.24,29.98,8.3,9,9.4,9,2010,36,201036,63.74855363822406,58.5,61.0,67.5,74.0,62.5,70.65372013518243,62.2596697053968,51.49923028649233,46.14660406804829,63.62419562136291,71.42857142857143,73.85714285714286,75.42857142857143,80.64285714285714,75.35714285714286,66.64179035608844,57.60595698769065,64.56100363901496,67.81865671174884,73.16995748174577,0.2885714285714286,0.014285714285714287,0.08,0.07142857142857142,0.13428571428571429,29.22,29.37,29.247142857142855,29.154285714285713,29.184285714285714,29.94142857142857,30.087142857142855,29.957142857142856,29.857142857142858,29.895714285714288
2010-09-11,1,75,58,66.5, 2,55,59,0, 2,0527,1810,RA BR,0.24,29.15,29.87,1.9,24,9.4,9,2010,36,201036,66.49803763961715,63.5,58.5,61.0,67.5,74.0,63.74855363822406,70.65372013518243,62.2596697053968,51.49923028649233,46.14660406804829,71.42857142857143,73.85714285714286,75.42857142857143,80.64285714285714,75.35714285714286,66.64179035608844,57.60595698769065,64.56100363901496,67.81865671174884,73.16995748174577,0.2885714285714286,0.014285714285714287,0.08,0.07142857142857142,0.13428571428571429,29.22,29.37,29.247142857142855,29.154285714285713,29.184285714285714,29.94142857142857,30.087142857142855,29.957142857142856,29.857142857142858,29.895714285714288
2010-09-12,1,83,54,68.5, 4,51,59,0, 4,0528,1809, ,0.0,29.29,30.0,7.5,26,7.9,9,2010,36,201036,53.597706903236485,66.5,63.5,58.5,61.0,67.5,66.49803763961715,63.74855363822406,70.65372013518243,62.2596697053968,51.49923028649233,71.42857142857143,73.85714285714286,75.42857142857143,80.64285714285714,75.35714285714286,66.64179035608844,57.60595698769065,64.56100363901496,67.81865671174884,73.16995748174577,0.2885714285714286,0.014285714285714287,0.08,0.07142857142857142,0.13428571428571429,29.22,29.37,29.247142857142855,29.154285714285713,29.184285714285714,29.94142857142857,30.087142857142855,29.957142857142856,29.857142857142858,29.895714285714288
2010-09-13,1,82,57,69.5, 5,50,59,0, 5,0529,1807, ,0.0,29.29,30.01,4.9,31,6.1,9,2010,37,201037,49.907484596617024,68.5,66.5,63.5,58.5,61.0,53.597706903236485,66.49803763961715,63.74855363822406,70.65372013518243,62.2596697053968,65.64285714285714,71.42857142857143,73.85714285714286,75.42857142857143,80.64285714285714,59.20050319659965,66.64179035608844,57.60595698769065,64.56100363901496,67.81865671174884,0.048571428571428564,0.2885714285714286,0.014285714285714287,0.08,0.07142857142857142,29.25142857142857,29.22,29.37,29.247142857142855,29.154285714285713,29.965714285714284,29.94142857142857,30.087142857142855,29.957142857142856,29.857142857142858
2010-09-14,1,77,54,65.5, 2,49,57,0, 1,0530,1805, ,0.0,29.38,30.1,3.8,5,4.9,9,2010,37,201037,55.19069641864177,69.5,68.5,66.5,63.5,58.5,49.907484596617024,53.597706903236485,66.49803763961715,63.74855363822406,70.65372013518243,65.64285714285714,71.42857142857143,73.85714285714286,75.42857142857143,80.64285714285714,59.20050319659965,66.64179035608844,57.60595698769065,64.56100363901496,67.81865671174884,0.048571428571428564,0.2885714285714286,0.014285714285714287,0.08,0.07142857142857142,29.25142857142857,29.22,29.37,29.247142857142855,29.154285714285713,29.965714285714284,29.94142857142857,30.087142857142855,29.957142857142856,29.857142857142858
2010-09-15,1,75,59,67.0, 3,54,60,0, 2,0531,1803, ,0.1,29.25,30.01,7.6,12,9.1,9,2010,37,201037,63.01927907119633,65.5,69.5,68.5,66.5,63.5,55.19069641864177,49.907484596617024,53.597706903236485,66.49803763961715,63.74855363822406,65.64285714285714,71.42857142857143,73.85714285714286,75.42857142857143,80.64285714285714,59.20050319659965,66.64179035608844,57.60595698769065,64.56100363901496,67.81865671174884,0.048571428571428564,0.2885714285714286,0.014285714285714287,0.08,0.07142857142857142,29.25142857142857,29.22,29.37,29.247142857142855,29.154285714285713,29.965714285714284,29.94142857142857,30.087142857142855,29.957142857142856,29.857142857142858
2010-09-16,1,69,53,61.0,-3,56,59,4, 0,0532,1760,RA,0.16,29.19,29.88,6.6,33,11.4,9,2010,37,201037,83.60281986999829,67.0,65.5,69.5,68.5,66.5,63.01927907119633,55.19069641864177,49.907484596617024,53.597706903236485,66.49803763961715,65.64285714285714,71.42857142857143,73.85714285714286,75.42857142857143,80.64285714285714,59.20050319659965,66.64179035608844,57.60595698769065,64.56100363901496,67.81865671174884,0.048571428571428564,0.2885714285714286,0.014285714285714287,0.08,0.07142857142857142,29.25142857142857,29.22,29.37,29.247142857142855,29.154285714285713,29.965714285714284,29.94142857142857,30.087142857142855,29.957142857142856,29.857142857142858
2010-09-17,1,74,49,61.5,-2,50,56,3, 0,0533,1758, ,0.0,29.36,30.07,3.8,19,4.5,9,2010,37,201037,65.90913757433722,61.0,67.0,65.5,69.5,68.5,83.60281986999829,63.01927907119633,55.19069641864177,49.907484596617024,53.597706903236485,65.64285714285714,71.42857142857143,73.85714285714286,75.42857142857143,80.64285714285714,59.20050319659965,66.64179035608844,57.60595698769065,64.56100363901496,67.81865671174884,0.048571428571428564,0.2885714285714286,0.014285714285714287,0.08,0.07142857142857142,29.25142857142857,29.22,29.37,29.247142857142855,29.154285714285713,29.965714285714284,29.94142857142857,30.087142857142855,29.957142857142856,29.857142857142858
2010-09-18,1,65,58,61.5,-2,55,58,3, 0,0535,1756,TSRA BR,0.35,29.42,30.13,3.9,3,6.5,9,2010,37,201037,79.20928960797534,61.5,61.0,67.0,65.5,69.5,65.90913757433722,83.60281986999829,63.01927907119633,55.19069641864177,49.907484596617024,65.64285714285714,71.42857142857143,73.85714285714286,75.42857142857143,80.64285714285714,59.20050319659965,66.64179035608844,57.60595698769065,64.56100363901496,67.81865671174884,0.048571428571428564,0.2885714285714286,0.014285714285714287,0.08,0.07142857142857142,29.25142857142857,29.22,29.37,29.247142857142855,29.154285714285713,29.965714285714284,29.94142857142857,30.087142857142855,29.957142857142856,29.857142857142858
2010-09-19,1,67,55,61.0,-2,49,55,4, 0,0536,1755,RA,0.1,29.46,30.18,7.1,4,7.9,9,2010,37,201037,64.63310849589597,61.5,61.5,61.0,67.0,65.5,79.20928960797534,65.90913757433722,83.60281986999829,63.01927907119633,55.19069641864177,65.64285714285714,71.42857142857143,73.85714285714286,75.42857142857143,80.64285714285714,59.20050319659965,66.64179035608844,57.60595698769065,64.56100363901496,67.81865671174884,0.048571428571428564,0.2885714285714286,0.014285714285714287,0.08,0.07142857142857142,29.25142857142857,29.22,29.37,29.247142857142855,29.154285714285713,29.965714285714284,29.94142857142857,30.087142857142855,29.957142857142856,29.857142857142858
2010-09-20,1,75,62,68.5, 7,60,63,0, 4,0537,1753, ,0.1,29.29,30.04,4.5,12,6.6,9,2010,38,201038,74.29954220526781,61.0,61.5,61.5,61.0,67.0,64.63310849589597,79.20928960797534,65.90913757433722,83.60281986999829,63.01927907119633,63.857142857142854,65.64285714285714,71.42857142857143,73.85714285714286,75.42857142857143,65.92454509066599,59.20050319659965,66.64179035608844,57.60595698769065,64.56100363901496,0.10142857142857142,0.048571428571428564,0.2885714285714286,0.014285714285714287,0.08,29.335714285714285,29.25142857142857,29.22,29.37,29.247142857142855,30.054285714285715,29.965714285714284,29.94142857142857,30.087142857142855,29.957142857142856
2010-09-21,1,88,68,78.0,16,64,68,0,13,0538,1751,TSRA RA,0.05,29.16,29.87,10.8,22,11.6,9,2010,38,201038,62.15225499128753,68.5,61.0,61.5,61.5,61.0,74.29954220526781,64.63310849589597,79.20928960797534,65.90913757433722,83.60281986999829,63.857142857142854,65.64285714285714,71.42857142857143,73.85714285714286,75.42857142857143,65.92454509066599,59.20050319659965,66.64179035608844,57.60595698769065,64.56100363901496,0.10142857142857142,0.048571428571428564,0.2885714285714286,0.014285714285714287,0.08,29.335714285714285,29.25142857142857,29.22,29.37,29.247142857142855,30.054285714285715,29.965714285714284,29.94142857142857,30.087142857142855,29.957142857142856
2010-09-22,1,74,63,68.5, 7,61,63,0, 4,0539,1749, ,0.0,29.31,30.02,2.8,6,6.0,9,2010,38,201038,76.98538302735723,78.0,68.5,61.0,61.5,61.5,62.15225499128753,74.29954220526781,64.63310849589597,79.20928960797534,65.90913757433722,63.857142857142854,65.64285714285714,71.42857142857143,73.85714285714286,75.42857142857143,65.92454509066599,59.20050319659965,66.64179035608844,57.60595698769065,64.56100363901496,0.10142857142857142,0.048571428571428564,0.2885714285714286,0.014285714285714287,0.08,29.335714285714285,29.25142857142857,29.22,29.37,29.247142857142855,30.054285714285715,29.965714285714284,29.94142857142857,30.087142857142855,29.957142857142856
2010-09-23,1,89,65,77.0,16,62,68,0,12,0540,1748, ,0.0,29.15,29.88,16.6,20,17.1,9,2010,38,201038,59.88201402804045,68.5,78.0,68.5,61.0,61.5,76.98538302735723,62.15225499128753,74.29954220526781,64.63310849589597,79.20928960797534,63.857142857142854,65.64285714285714,71.42857142857143,73.85714285714286,75.42857142857143,65.92454509066599,59.20050319659965,66.64179035608844,57.60595698769065,64.56100363901496,0.10142857142857142,0.048571428571428564,0.2885714285714286,0.014285714285714287,0.08,29.335714285714285,29.25142857142857,29.22,29.37,29.247142857142855,30.054285714285715,29.965714285714284,29.94142857142857,30.087142857142855,29.957142857142856
2010-09-24,1,80,56,68.0, 7,54,59,0, 3,0541,1746,RA BR,0.26,29.18,29.88,15.6,25,17.3,9,2010,38,201038,60.88417312972738,77.0,68.5,78.0,68.5,61.0,59.88201402804045,76.98538302735723,62.15225499128753,74.29954220526781,64.63310849589597,63.857142857142854,65.64285714285714,71.42857142857143,73.85714285714286,75.42857142857143,65.92454509066599,59.20050319659965,66.64179035608844,57.60595698769065,64.56100363901496,0.10142857142857142,0.048571428571428564,0.2885714285714286,0.014285714285714287,0.08,29.335714285714285,29.25142857142857,29.22,29.37,29.247142857142855,30.054285714285715,29.965714285714284,29.94142857142857,30.087142857142855,29.957142857142856
2010-09-25,1,60,52,56.0,-5,43,49,9, 0,0542,1744, ,0.0,29.4,30.11,6.8,36,8.9,9,2010,38,201038,61.61093846002645,68.0,77.0,68.5,78.0,68.5,60.88417312972738,59.88201402804045,76.98538302735723,62.15225499128753,74.29954220526781,63.857142857142854,65.64285714285714,71.42857142857143,73.85714285714286,75.42857142857143,65.92454509066599,59.20050319659965,66.64179035608844,57.60595698769065,64.56100363901496,0.10142857142857142,0.048571428571428564,0.2885714285714286,0.014285714285714287,0.08,29.335714285714285,29.25142857142857,29.22,29.37,29.247142857142855,30.054285714285715,29.965714285714284,29.94142857142857,30.087142857142855,29.957142857142856
2010-09-26,1,60,50,55.0,-5,45,49,10, 0,0543,1742,RA,0.1,29.4,30.13,9.5,2,10.1,9,2010,38,201038,68.95517564961209,56.0,68.0,77.0,68.5,78.0,61.61093846002645,60.88417312972738,59.88201402804045,76.98538302735723,62.15225499128753,63.857142857142854,65.64285714285714,71.42857142857143,73.85714285714286,75.42857142857143,65.92454509066599,59.20050319659965,66.64179035608844,57.60595698769065,64.56100363901496,0.10142857142857142,0.048571428571428564,0.2885714285714286,0.014285714285714287,0.08,29.335714285714285,29.25142857142857,29.22,29.37,29.247142857142855,30.054285714285715,29.965714285714284,29.94142857142857,30.087142857142855,29.957142857142856
2010-09-27,1,65,48,56.5,-3,45,50,8, 0,0544,1741, ,0.0,29.18,29.95,1.4,2,4.9,9,2010,39,201039,65.30624143372744,55.0,56.0,68.0,77.0,68.5,68.95517564961209,61.61093846002645,60.88417312972738,59.88201402804045,76.98538302735723,67.28571428571429,63.857142857142854,65.64285714285714,71.42857142857143,73.85714285714286,66.39564021304557,65.92454509066599,59.20050319659965,66.64179035608844,57.60595698769065,0.07285714285714286,0.10142857142857142,0.048571428571428564,0.2885714285714286,0.014285714285714287,29.27,29.335714285714285,29.25142857142857,29.22,29.37,29.990000000000002,30.054285714285715,29.965714285714284,29.94142857142857,30.087142857142855
2010-09-28,1,71,46,58.5, 0,45,52,6, 0,0545,1739, ,0.0,29.07,29.8,2.5,2,3.7,9,2010,39,201039,60.77280426782911,56.5,55.0,56.0,68.0,77.0,65.30624143372744,68.95517564961209,61.61093846002645,60.88417312972738,59.88201402804045,67.28571428571429,63.857142857142854,65.64285714285714,71.42857142857143,73.85714285714286,66.39564021304557,65.92454509066599,59.20050319659965,66.64179035608844,57.60595698769065,0.07285714285714286,0.10142857142857142,0.048571428571428564,0.2885714285714286,0.014285714285714287,29.27,29.335714285714285,29.25142857142857,29.22,29.37,29.990000000000002,30.054285714285715,29.965714285714284,29.94142857142857,30.087142857142855
2010-09-29,1,75,52,63.5, 5,48,55,1, 0,0546,1737, ,0.0,29.09,29.81,5.4,22,5.7,9,2010,39,201039,57.008447419373645,58.5,56.5,55.0,56.0,68.0,60.77280426782911,65.30624143372744,68.95517564961209,61.61093846002645,60.88417312972738,67.28571428571429,63.857142857142854,65.64285714285714,71.42857142857143,73.85714285714286,66.39564021304557,65.92454509066599,59.20050319659965,66.64179035608844,57.60595698769065,0.07285714285714286,0.10142857142857142,0.048571428571428564,0.2885714285714286,0.014285714285714287,29.27,29.335714285714285,29.25142857142857,29.22,29.37,29.990000000000002,30.054285714285715,29.965714285714284,29.94142857142857,30.087142857142855
2010-09-30,1,74,52,63.0, 4,49,55,2, 0,0547,1735, ,0.0,29.23,29.93,8.3,36,9.3,9,2010,39,201039,60.22936578777025,63.5,58.5,56.5,55.0,56.0,57.008447419373645,60.77280426782911,65.30624143372744,68.95517564961209,61.61093846002645,67.28571428571429,63.857142857142854,65.64285714285714,71.42857142857143,73.85714285714286,66.39564021304557,65.92454509066599,59.20050319659965,66.64179035608844,57.60595698769065,0.07285714285714286,0.10142857142857142,0.048571428571428564,0.2885714285714286,0.014285714285714287,29.27,29.335714285714285,29.25142857142857,29.22,29.37,29.990000000000002,30.054285714285715,29.965714285714284,29.94142857142857,30.087142857142855
2010-10-01,1,73,48,60.5, 3,44,52,4, 0,0548,1734,RA BR,0.08,29.31,30.04,4.2,29,6.2,10,2010,39,201039,54.47455483479936,63.0,63.5,58.5,56.5,55.0,60.22936578777025,57.008447419373645,60.77280426782911,65.30624143372744,68.95517564961209,67.28571428571429,63.857142857142854,65.64285714285714,71.42857142857143,73.85714285714286,66.39564021304557,65.92454509066599,59.20050319659965,66.64179035608844,57.60595698769065,0.07285714285714286,0.10142857142857142,0.048571428571428564,0.2885714285714286,0.014285714285714287,29.27,29.335714285714285,29.25142857142857,29.22,29.37,29.990000000000002,30.054285714285715,29.965714285714284,29.94142857142857,30.087142857142855
2010-10-02,1,57,45,51.0,-7,41,46,14, 0,0549,1732,RA,0.26,29.47,30.18,15.2,36,15.4,10,2010,39,201039,68.50042710539016,60.5,63.0,63.5,58.5,56.5,54.47455483479936,60.22936578777025,57.008447419373645,60.77280426782911,65.30624143372744,67.28571428571429,63.857142857142854,65.64285714285714,71.42857142857143,73.85714285714286,66.39564021304557,65.92454509066599,59.20050319659965,66.64179035608844,57.60595698769065,0.07285714285714286,0.10142857142857142,0.048571428571428564,0.2885714285714286,0.014285714285714287,29.27,29.335714285714285,29.25142857142857,29.22,29.37,29.990000000000002,30.054285714285715,29.965714285714284,29.94142857142857,30.087142857142855
2010-10-03,1,56,42,49.0,-8,39,44,16, 0,0550,1730,RA,0.08,29.64,30.36,10.3,1,11.3,10,2010,39,201039,68.26964191902431,51.0,60.5,63.0,63.5,58.5,68.50042710539016,54.47455483479936,60.22936578777025,57.008447419373645,60.77280426782911,67.28571428571429,63.857142857142854,65.64285714285714,71.42857142857143,73.85714285714286,66.39564021304557,65.92454509066599,59.20050319659965,66.64179035608844,57.60595698769065,0.07285714285714286,0.10142857142857142,0.048571428571428564,0.2885714285714286,0.014285714285714287,29.27,29.335714285714285,29.25142857142857,29.22,29.37,29.990000000000002,30.054285714285715,29.965714285714284,29.94142857142857,30.087142857142855
2010-10-04,1,60,38,49.0,-8,39,45,16, 0,0552,1729, ,0.0,29.65,30.38,2.4,2,3.6,10,2010,40,201040,68.26964191902431,49.0,51.0,60.5,63.0,63.5,68.26964191902431,68.50042710539016,54.47455483479936,60.22936578777025,57.008447419373645,57.42857142857143,67.28571428571429,63.857142857142854,65.64285714285714,71.42857142857143,62.08021182398776,66.39564021304557,65.92454509066599,59.20050319659965,66.64179035608844,0.060000000000000005,0.07285714285714286,0.10142857142857142,0.048571428571428564,0.2885714285714286,29.284285714285716,29.27,29.335714285714285,29.25142857142857,29.22,30.009999999999998,29.990000000000002,30.054285714285715,29.965714285714284,29.94142857142857
2010-10-05,1,68,39,53.5,-3,38,46,11, 0,0553,1727, ,0.0,29.59,30.33,1.3,32,3.5,10,2010,40,201040,55.590213781635434,49.0,49.0,51.0,60.5,63.0,68.26964191902431,68.26964191902431,68.50042710539016,54.47455483479936,60.22936578777025,57.42857142857143,67.28571428571429,63.857142857142854,65.64285714285714,71.42857142857143,62.08021182398776,66.39564021304557,65.92454509066599,59.20050319659965,66.64179035608844,0.060000000000000005,0.07285714285714286,0.10142857142857142,0.048571428571428564,0.2885714285714286,29.284285714285716,29.27,29.335714285714285,29.25142857142857,29.22,30.009999999999998,29.990000000000002,30.054285714285715,29.965714285714284,29.94142857142857
2010-10-06,1,78,46,62.0, 6,44,53,3, 0,0554,1725, ,0.0,29.33,30.07,7.0,28,7.9,10,2010,40,201040,51.657661196293624,53.5,49.0,49.0,51.0,60.5,55.590213781635434,68.26964191902431,68.26964191902431,68.50042710539016,54.47455483479936,57.42857142857143,67.28571428571429,63.857142857142854,65.64285714285714,71.42857142857143,62.08021182398776,66.39564021304557,65.92454509066599,59.20050319659965,66.64179035608844,0.060000000000000005,0.07285714285714286,0.10142857142857142,0.048571428571428564,0.2885714285714286,29.284285714285716,29.27,29.335714285714285,29.25142857142857,29.22,30.009999999999998,29.990000000000002,30.054285714285715,29.965714285714284,29.94142857142857
2010-10-07,1,76,49,62.5, 7,39,50,2, 0,0555,1724, ,0.0,29.36,30.08,5.8,30,6.2,10,2010,40,201040,41.847839874322936,62.0,53.5,49.0,49.0,51.0,51.657661196293624,55.590213781635434,68.26964191902431,68.26964191902431,68.50042710539016,57.42857142857143,67.28571428571429,63.857142857142854,65.64285714285714,71.42857142857143,62.08021182398776,66.39564021304557,65.92454509066599,59.20050319659965,66.64179035608844,0.060000000000000005,0.07285714285714286,0.10142857142857142,0.048571428571428564,0.2885714285714286,29.284285714285716,29.27,29.335714285714285,29.25142857142857,29.22,30.009999999999998,29.990000000000002,30.054285714285715,29.965714285714284,29.94142857142857
2010-10-08,1,79,48,63.5, 8,40,52,1, 0,0556,1722, ,0.0,29.31,30.03,7.0,24,7.3,10,2010,40,201040,42.0075373205416,62.5,62.0,53.5,49.0,49.0,41.847839874322936,51.657661196293624,55.590213781635434,68.26964191902431,68.26964191902431,57.42857142857143,67.28571428571429,63.857142857142854,65.64285714285714,71.42857142857143,62.08021182398776,66.39564021304557,65.92454509066599,59.20050319659965,66.64179035608844,0.060000000000000005,0.07285714285714286,0.10142857142857142,0.048571428571428564,0.2885714285714286,29.284285714285716,29.27,29.335714285714285,29.25142857142857,29.22,30.009999999999998,29.990000000000002,30.054285714285715,29.965714285714284,29.94142857142857
2010-10-09,1,86,55,70.5,16,52,59,0, 6,0557,1720, ,0.0,29.25,29.98,2.5,24,3.6,10,2010,40,201040,51.93920066049974,63.5,62.5,62.0,53.5,49.0,42.0075373205416,41.847839874322936,51.657661196293624,55.590213781635434,68.26964191902431,57.42857142857143,67.28571428571429,63.857142857142854,65.64285714285714,71.42857142857143,62.08021182398776,66.39564021304557,65.92454509066599,59.20050319659965,66.64179035608844,0.060000000000000005,0.07285714285714286,0.10142857142857142,0.048571428571428564,0.2885714285714286,29.284285714285716,29.27,29.335714285714285,29.25142857142857,29.22,30.009999999999998,29.990000000000002,30.054285714285715,29.965714285714284,29.94142857142857
2010-10-10,1,84,57,70.5,16,50,59,0, 6,0558,1719, ,0.0,29.16,29.89,4.0,25,4.1,10,2010,40,201040,48.23404248351345,70.5,63.5,62.5,62.0,53.5,51.93920066049974,42.0075373205416,41.847839874322936,51.657661196293624,55.590213781635434,57.42857142857143,67.28571428571429,63.857142857142854,65.64285714285714,71.42857142857143,62.08021182398776,66.39564021304557,65.92454509066599,59.20050319659965,66.64179035608844,0.060000000000000005,0.07285714285714286,0.10142857142857142,0.048571428571428564,0.2885714285714286,29.284285714285716,29.27,29.335714285714285,29.25142857142857,29.22,30.009999999999998,29.990000000000002,30.054285714285715,29.965714285714284,29.94142857142857
2010-10-11,1,82,54,68.0,14,52,58,0, 3,0559,1717, ,0.0,29.12,29.83,2.2,3,4.0,10,2010,41,201041,56.577353085352414,70.5,70.5,63.5,62.5,62.0,48.23404248351345,51.93920066049974,42.0075373205416,41.847839874322936,51.657661196293624,61.642857142857146,57.42857142857143,67.28571428571429,63.857142857142854,65.64285714285714,51.36373389083302,62.08021182398776,66.39564021304557,65.92454509066599,59.20050319659965,0.0,0.060000000000000005,0.07285714285714286,0.10142857142857142,0.048571428571428564,29.37857142857143,29.284285714285716,29.27,29.335714285714285,29.25142857142857,30.108571428571427,30.009999999999998,29.990000000000002,30.054285714285715,29.965714285714284
2010-10-12,1,76,52,64.0,10,54,58,1, 0,0600,1715, ,0.0,29.21,29.92,3.3,6,3.9,10,2010,41,201041,69.94603538909423,68.0,70.5,70.5,63.5,62.5,56.577353085352414,48.23404248351345,51.93920066049974,42.0075373205416,41.847839874322936,61.642857142857146,57.42857142857143,67.28571428571429,63.857142857142854,65.64285714285714,51.36373389083302,62.08021182398776,66.39564021304557,65.92454509066599,59.20050319659965,0.0,0.060000000000000005,0.07285714285714286,0.10142857142857142,0.048571428571428564,29.37857142857143,29.284285714285716,29.27,29.335714285714285,29.25142857142857,30.108571428571427,30.009999999999998,29.990000000000002,30.054285714285715,29.965714285714284
2010-10-13,1,66,47,56.5, 4,46,52,8, 0,0602,1714,TSRA RA,0.1,29.35,30.06,7.2,35,8.6,10,2010,41,201041,67.82968750011828,64.0,68.0,70.5,70.5,63.5,69.94603538909423,56.577353085352414,48.23404248351345,51.93920066049974,42.0075373205416,61.642857142857146,57.42857142857143,67.28571428571429,63.857142857142854,65.64285714285714,51.36373389083302,62.08021182398776,66.39564021304557,65.92454509066599,59.20050319659965,0.0,0.060000000000000005,0.07285714285714286,0.10142857142857142,0.048571428571428564,29.37857142857143,29.284285714285716,29.27,29.335714285714285,29.25142857142857,30.108571428571427,30.009999999999998,29.990000000000002,30.054285714285715,29.965714285714284
2010-10-14,1,66,43,54.5, 2,32,45,10, 0,0603,1712, ,0.0,29.21,29.96,7.2,27,9.2,10,2010,41,201041,42.22554274702289,56.5,64.0,68.0,70.5,70.5,67.82968750011828,69.94603538909423,56.577353085352414,48.23404248351345,51.93920066049974,61.642857142857146,57.42857142857143,67.28571428571429,63.857142857142854,65.64285714285714,51.36373389083302,62.08021182398776,66.39564021304557,65.92454509066599,59.20050319659965,0.0,0.060000000000000005,0.07285714285714286,0.10142857142857142,0.048571428571428564,29.37857142857143,29.284285714285716,29.27,29.335714285714285,29.25142857142857,30.108571428571427,30.009999999999998,29.990000000000002,30.054285714285715,29.965714285714284
2010-10-15,1,63,44,53.5, 1,41,47,11, 0,0604,1711, ,0.0,29.34,30.06,6.4,1,8.1,10,2010,41,201041,62.47917889997196,54.5,56.5,64.0,68.0,70.5,42.22554274702289,67.82968750011828,69.94603538909423,56.577353085352414,48.23404248351345,61.642857142857146,57.42857142857143,67.28571428571429,63.857142857142854,65.64285714285714,51.36373389083302,62.08021182398776,66.39564021304557,65.92454509066599,59.20050319659965,0.0,0.060000000000000005,0.07285714285714286,0.10142857142857142,0.048571428571428564,29.37857142857143,29.284285714285716,29.27,29.335714285714285,29.25142857142857,30.108571428571427,30.009999999999998,29.990000000000002,30.054285714285715,29.965714285714284
